id	parentSeq	childSeq	strand	pStart	pEnd	cStart	cEnd	method
6771	2888	11699	0	5727	8427	1	728	AUGUSTUS
6772	2888	11700	0	8522	10177	1	317	AUGUSTUS
6773	2889	11701	1	4776	5413	1	137	AUGUSTUS
6774	2890	11702	0	1528	5547	1	1068	AUGUSTUS
6775	2890	11703	1	5906	10798	1	1315	AUGUSTUS
6776	2890	11704	1	15216	19265	1	237	AUGUSTUS
6777	2891	11705	0	1	2957	1	791	AUGUSTUS
6778	2891	11706	0	5152	7957	1	789	AUGUSTUS
6779	2891	11707	0	8006	11766	1	860	AUGUSTUS
6780	2892	11708	0	1	2497	1	288	AUGUSTUS
6781	2893	11709	1	1156	7116	1	864	AUGUSTUS
6782	2893	11710	0	7126	10577	1	176	AUGUSTUS
6783	2893	11711	1	11866	20673	1	1067	AUGUSTUS
6784	2893	11712	1	20786	24338	1	1006	AUGUSTUS
6785	2893	11713	1	26196	30597	1	1154	AUGUSTUS
6786	2893	11714	1	30736	32127	1	372	AUGUSTUS
6787	2893	11715	1	33416	41866	1	959	AUGUSTUS
6788	2894	11716	1	1346	4765	1	259	AUGUSTUS
6789	2895	11717	1	726	5228	1	608	AUGUSTUS
6790	2895	11718	0	6147	7807	1	390	AUGUSTUS
6791	2895	11719	0	7867	8977	1	150	AUGUSTUS
6792	2895	11720	0	11149	14877	1	810	AUGUSTUS
6793	2897	11721	0	1	657	1	156	AUGUSTUS
6794	2897	11722	0	777	2767	1	153	AUGUSTUS
6795	2897	11723	0	4628	5737	1	255	AUGUSTUS
6796	2897	11724	1	6336	22113	1	2146	AUGUSTUS
6797	2897	11725	0	27170	35287	1	221	AUGUSTUS
6798	2898	11726	0	298	6407	1	879	AUGUSTUS
6799	2898	11727	0	6714	11377	1	875	AUGUSTUS
6800	2900	11728	0	1	537	1	153	AUGUSTUS
6801	2902	11729	0	305	5087	1	1210	AUGUSTUS
6802	2903	11730	0	1	5757	1	1063	AUGUSTUS
6803	2904	11731	1	5626	7644	1	231	AUGUSTUS
6804	2904	11732	0	9119	16057	1	205	AUGUSTUS
6805	2905	11733	1	2	3519	1	380	AUGUSTUS
6806	2905	11734	0	6019	10637	1	168	AUGUSTUS
6807	2906	11735	0	2130	4627	1	600	AUGUSTUS
6808	2907	11736	1	565	4235	1	683	AUGUSTUS
6809	2908	11737	0	1	2503	1	777	AUGUSTUS
6810	2910	11738	1	1	17718	1	1758	AUGUSTUS
6811	2910	11739	1	18496	27266	1	1952	AUGUSTUS
6812	2911	11740	1	2	1366	1	298	AUGUSTUS
6813	2911	11741	0	4262	6207	1	528	AUGUSTUS
6814	2911	11742	0	6287	13887	1	663	AUGUSTUS
6815	2911	11743	0	14100	16157	1	491	AUGUSTUS
6816	2911	11744	1	16256	18627	1	334	AUGUSTUS
6817	2911	11745	0	18983	21887	1	619	AUGUSTUS
6818	2912	11746	0	255	987	1	124	AUGUSTUS
6819	2912	11747	0	2684	4397	1	332	AUGUSTUS
6820	2913	11748	0	2637	6347	1	245	AUGUSTUS
6821	2914	11749	1	2956	5585	1	605	AUGUSTUS
6822	2915	11750	1	2	2281	1	689	AUGUSTUS
6823	2916	11751	1	2	3011	1	835	AUGUSTUS
6824	2917	11752	0	2431	5777	1	158	AUGUSTUS
6825	2917	11753	1	10806	15286	1	697	AUGUSTUS
6826	2918	11754	1	1	1027	1	103	AUGUSTUS
6827	2919	11755	0	1	6237	1	793	AUGUSTUS
6828	2919	11756	0	7733	11807	1	135	AUGUSTUS
6829	2920	11757	0	1	3707	1	827	AUGUSTUS
6830	2920	11758	0	4877	10027	1	1403	AUGUSTUS
6831	2921	11759	0	701	2377	1	487	AUGUSTUS
6832	2922	11760	1	2076	3939	1	456	AUGUSTUS
6833	2923	11761	1	3586	6762	1	347	AUGUSTUS
6834	2924	11762	0	1	1637	1	403	AUGUSTUS
6835	2924	11763	0	2830	4987	1	113	AUGUSTUS
6836	2925	11764	0	1	1397	1	354	AUGUSTUS
6837	2926	11765	1	1206	2850	1	234	AUGUSTUS
6838	2926	11766	0	3784	8133	1	449	AUGUSTUS
6839	2927	11767	0	1	3807	1	853	AUGUSTUS
6840	2927	11768	1	5596	8939	1	842	AUGUSTUS
6841	2928	11769	0	1	6577	1	374	AUGUSTUS
6842	2929	11770	1	330	1440	1	263	AUGUSTUS
6843	2929	11771	1	1556	3460	1	588	AUGUSTUS
6844	2930	11772	1	476	1845	1	208	AUGUSTUS
6845	2930	11773	0	4933	7077	1	265	AUGUSTUS
6846	2931	11774	1	8	6673	1	1626	AUGUSTUS
6847	2932	11775	0	1224	2817	1	234	AUGUSTUS
6848	2933	11776	1	2	2439	1	712	AUGUSTUS
6849	2933	11777	1	4166	5190	1	113	AUGUSTUS
6850	2934	11778	0	1	1827	1	435	AUGUSTUS
6851	2934	11779	0	1888	4057	1	148	AUGUSTUS
6852	2934	11780	1	5556	7238	1	415	AUGUSTUS
6853	2934	11781	1	7556	8627	1	215	AUGUSTUS
6854	2934	11782	0	17762	22507	1	955	AUGUSTUS
6855	2934	11783	0	26214	30037	1	1063	AUGUSTUS
6856	2934	11784	0	32209	37537	1	813	AUGUSTUS
6857	2934	11785	0	37695	45498	1	1718	AUGUSTUS
6858	2935	11786	1	1238	7991	1	1537	AUGUSTUS
6859	2935	11787	1	8806	9408	1	147	AUGUSTUS
6860	2936	11788	1	2246	5492	1	311	AUGUSTUS
6861	2937	11789	1	4776	7178	1	291	AUGUSTUS
6862	2937	11790	0	7273	8147	1	103	AUGUSTUS
6863	2938	11791	1	2	4287	1	1230	AUGUSTUS
6864	2939	11792	1	5826	9910	1	597	AUGUSTUS
6865	2939	11793	0	11650	16847	1	745	AUGUSTUS
6866	2939	11794	1	17826	19967	1	475	AUGUSTUS
6867	2940	11795	0	629	3377	1	677	AUGUSTUS
6868	2940	11796	0	3664	5867	1	257	AUGUSTUS
6869	2940	11797	0	10202	19837	1	1297	AUGUSTUS
6870	2940	11798	0	19899	21657	1	444	AUGUSTUS
6871	2941	11799	1	3716	6173	1	170	AUGUSTUS
6872	2941	11800	0	6327	9557	1	829	AUGUSTUS
6873	2941	11801	1	10766	11238	1	100	AUGUSTUS
6874	2941	11802	0	11299	12775	1	247	AUGUSTUS
6875	2942	11803	1	2	8924	1	1973	AUGUSTUS
6876	2943	11804	1	2256	4591	1	103	AUGUSTUS
6877	2943	11805	1	7426	8389	1	115	AUGUSTUS
6878	2943	11806	0	8446	10747	1	111	AUGUSTUS
6879	2944	11807	0	5873	7747	1	543	AUGUSTUS
6880	2945	11808	1	7036	11251	1	529	AUGUSTUS
6881	2946	11809	0	1	997	1	299	AUGUSTUS
6882	2946	11810	0	1667	4727	1	731	AUGUSTUS
6883	2947	11811	1	2	4130	1	116	AUGUSTUS
6884	2947	11812	0	4216	9417	1	905	AUGUSTUS
6885	2948	11813	1	1096	1912	1	150	AUGUSTUS
6886	2948	11814	0	1944	5757	1	544	AUGUSTUS
6887	2948	11815	1	6806	9175	1	385	AUGUSTUS
6888	2948	11816	1	9326	10640	1	301	AUGUSTUS
6889	2949	11817	1	1	1036	1	222	AUGUSTUS
6890	2949	11818	0	1061	5207	1	210	AUGUSTUS
6891	2949	11819	0	5768	10787	1	1506	AUGUSTUS
6892	2949	11820	0	10873	11920	1	259	AUGUSTUS
6893	2950	11821	1	1456	3072	1	317	AUGUSTUS
6894	2950	11822	1	3146	4016	1	100	AUGUSTUS
6895	2951	11823	1	236	4506	1	525	AUGUSTUS
6896	2952	11824	1	4468	10814	1	392	AUGUSTUS
6897	2952	11825	0	10828	13467	1	456	AUGUSTUS
6898	2952	11826	0	13527	15522	1	434	AUGUSTUS
6899	2953	11827	1	2	5755	1	1515	AUGUSTUS
6900	2954	11828	0	1	2507	1	591	AUGUSTUS
6901	2954	11829	0	2772	4287	1	309	AUGUSTUS
6902	2954	11830	0	4438	13507	1	403	AUGUSTUS
6903	2954	11831	0	14338	16197	1	499	AUGUSTUS
6904	2956	11832	1	1	11434	1	1230	AUGUSTUS
6905	2956	11833	0	13940	23217	1	1342	AUGUSTUS
6906	2956	11834	0	23558	25057	1	166	AUGUSTUS
6907	2957	11835	1	1499	10523	1	1567	AUGUSTUS
6908	2957	11836	0	10833	14217	1	125	AUGUSTUS
6909	2957	11837	0	16078	16937	1	105	AUGUSTUS
6910	2957	11838	1	17126	20155	1	763	AUGUSTUS
6911	2957	11839	1	24736	25780	1	202	AUGUSTUS
6912	2957	11840	0	26998	28637	1	262	AUGUSTUS
6913	2957	11841	0	29333	31735	1	721	AUGUSTUS
6914	2958	11842	0	2582	4837	1	403	AUGUSTUS
6915	2959	11843	1	1	3534	1	778	AUGUSTUS
6916	2960	11844	0	1	2507	1	741	AUGUSTUS
6917	2960	11845	0	2734	4307	1	337	AUGUSTUS
6918	2961	11846	1	38	2349	1	515	AUGUSTUS
6919	2961	11847	0	8521	12857	1	873	AUGUSTUS
6920	2961	11848	0	12998	15197	1	287	AUGUSTUS
6921	2962	11849	0	183	5557	1	1077	AUGUSTUS
6922	2962	11850	1	5676	9962	1	998	AUGUSTUS
6923	2962	11851	0	11328	14237	1	529	AUGUSTUS
6924	2962	11852	0	14873	15557	1	124	AUGUSTUS
6925	2963	11853	1	5566	7834	1	713	AUGUSTUS
6926	2964	11854	0	1209	6147	1	1371	AUGUSTUS
6927	2964	11855	0	6425	6947	1	138	AUGUSTUS
6928	2965	11856	1	9	1754	1	524	AUGUSTUS
6929	2965	11857	0	3602	5237	1	249	AUGUSTUS
6930	2965	11858	0	9326	11867	1	509	AUGUSTUS
6931	2965	11859	0	12044	13787	1	291	AUGUSTUS
6932	2966	11860	1	1	5373	1	551	AUGUSTUS
6933	2966	11861	0	5623	12067	1	844	AUGUSTUS
6934	2966	11862	0	12473	14017	1	115	AUGUSTUS
6935	2967	11863	0	648	3557	1	957	AUGUSTUS
6936	2969	11864	1	176	5902	1	1058	AUGUSTUS
6937	2969	11865	1	6316	8758	1	237	AUGUSTUS
6938	2970	11866	1	2906	4269	1	401	AUGUSTUS
6939	2971	11867	1	1216	3406	1	598	AUGUSTUS
6940	2972	11868	0	699	1187	1	115	AUGUSTUS
6941	2972	11869	1	5336	7544	1	420	AUGUSTUS
6942	2973	11870	1	1713	3651	1	386	AUGUSTUS
6943	2973	11871	0	3672	7317	1	351	AUGUSTUS
6944	2974	11872	1	136	7133	1	1045	AUGUSTUS
6945	2975	11873	1	1144	7765	1	1422	AUGUSTUS
6946	2976	11874	0	5739	9327	1	682	AUGUSTUS
6947	2977	11875	0	1355	5387	1	123	AUGUSTUS
6948	2977	11876	1	7806	17507	1	1121	AUGUSTUS
6949	2977	11877	0	18304	20117	1	151	AUGUSTUS
6950	2977	11878	0	24072	27037	1	545	AUGUSTUS
6951	2977	11879	0	27096	27867	1	210	AUGUSTUS
6952	2977	11880	0	28453	31557	1	147	AUGUSTUS
6953	2977	11881	0	42684	49767	1	138	AUGUSTUS
6954	2977	11882	0	50716	51597	1	174	AUGUSTUS
6955	2977	11883	1	51846	52833	1	207	AUGUSTUS
6956	2977	11884	1	53166	54197	1	294	AUGUSTUS
6957	2977	11885	1	54276	57383	1	917	AUGUSTUS
6958	2978	11886	0	3332	4757	1	203	AUGUSTUS
6959	2979	11887	0	1	1617	1	119	AUGUSTUS
6960	2980	11888	0	2081	6277	1	955	AUGUSTUS
6961	2981	11889	1	44	2548	1	198	AUGUSTUS
6962	2982	11890	0	850	2125	1	308	AUGUSTUS
6963	2983	11891	0	1182	2457	1	278	AUGUSTUS
6964	2983	11892	0	3334	6327	1	349	AUGUSTUS
6965	2984	11893	0	655	4807	1	1063	AUGUSTUS
6966	2985	11894	1	2	4312	1	627	AUGUSTUS
6967	2985	11895	1	5186	8540	1	177	AUGUSTUS
6968	2985	11896	0	9291	10917	1	216	AUGUSTUS
6969	2986	11897	1	1	8454	1	1380	AUGUSTUS
6970	2986	11898	1	10476	16785	1	1371	AUGUSTUS
6971	2987	11899	1	2	12538	1	2003	AUGUSTUS
6972	2987	11900	1	12896	13500	1	138	AUGUSTUS
6973	2987	11901	1	13586	16183	1	410	AUGUSTUS
6974	2989	11902	0	1140	3537	1	334	AUGUSTUS
6975	2990	11903	1	2626	9022	1	1838	AUGUSTUS
6976	2991	11904	0	2879	8033	1	1145	AUGUSTUS
6977	2992	11905	0	1	5017	1	957	AUGUSTUS
6978	2993	11906	0	1	5247	1	121	AUGUSTUS
6979	2994	11907	1	1	3574	1	861	AUGUSTUS
6980	2995	11908	1	1656	2210	1	108	AUGUSTUS
6981	2995	11909	0	3916	9987	1	753	AUGUSTUS
6982	2995	11910	0	10298	12614	1	164	AUGUSTUS
6983	2996	11911	0	1	1137	1	243	AUGUSTUS
6984	2996	11912	1	3256	9234	1	619	AUGUSTUS
6985	2996	11913	0	9501	12616	1	364	AUGUSTUS
6986	2997	11914	0	3644	11597	1	1862	AUGUSTUS
6987	2997	11915	0	12876	14437	1	400	AUGUSTUS
6988	2999	11916	1	1	8510	1	2162	AUGUSTUS
6989	2999	11917	0	8713	13057	1	1058	AUGUSTUS
6990	2999	11918	1	15286	17854	1	649	AUGUSTUS
6991	3000	11919	0	549	3370	1	877	AUGUSTUS
6992	3001	11920	0	492	2356	1	489	AUGUSTUS
6993	3002	11921	0	1	5557	1	1563	AUGUSTUS
6994	3003	11922	1	2616	4878	1	593	AUGUSTUS
6995	3003	11923	1	5306	7685	1	746	AUGUSTUS
6996	3004	11924	1	1076	4709	1	1100	AUGUSTUS
6997	3004	11925	1	5076	6695	1	476	AUGUSTUS
6998	3005	11926	1	1	7820	1	1678	AUGUSTUS
6999	3005	11927	1	9426	12756	1	166	AUGUSTUS
7000	3006	11928	1	9	1768	1	465	AUGUSTUS
7001	3007	11929	0	167	3177	1	237	AUGUSTUS
7002	3008	11930	0	1	1817	1	513	AUGUSTUS
7003	3008	11931	0	1982	4667	1	564	AUGUSTUS
7004	3008	11932	0	4742	7257	1	603	AUGUSTUS
7005	3008	11933	0	8065	10927	1	116	AUGUSTUS
7006	3009	11934	1	996	7252	1	218	AUGUSTUS
7007	3010	11935	0	1	1347	1	294	AUGUSTUS
7008	3010	11936	1	1506	11291	1	2070	AUGUSTUS
7009	3010	11937	0	12737	14627	1	425	AUGUSTUS
7010	3010	11938	0	17648	20797	1	539	AUGUSTUS
7011	3011	11939	0	1	3707	1	747	AUGUSTUS
7012	3011	11940	0	5913	7957	1	538	AUGUSTUS
7013	3012	11941	0	8257	10777	1	640	AUGUSTUS
7014	3013	11942	0	1	1257	1	325	AUGUSTUS
7015	3013	11943	0	3720	7177	1	820	AUGUSTUS
7016	3013	11944	0	8171	17157	1	1583	AUGUSTUS
7017	3014	11945	0	1876	9117	1	1041	AUGUSTUS
7018	3014	11946	0	11821	12987	1	263	AUGUSTUS
7019	3014	11947	0	13207	17867	1	779	AUGUSTUS
7020	3015	11948	1	1	4597	1	536	AUGUSTUS
7021	3015	11949	1	8166	14395	1	728	AUGUSTUS
7022	3016	11950	0	325	4077	1	902	AUGUSTUS
7023	3016	11951	0	4696	7517	1	114	AUGUSTUS
7024	3016	11952	1	7646	11407	1	101	AUGUSTUS
7025	3017	11953	1	2	1835	1	168	AUGUSTUS
7026	3017	11954	1	5106	7608	1	136	AUGUSTUS
7027	3017	11955	1	7796	10977	1	540	AUGUSTUS
7028	3017	11956	1	11286	17149	1	250	AUGUSTUS
7029	3018	11957	0	1344	7261	1	1476	AUGUSTUS
7030	3019	11958	1	2086	3333	1	344	AUGUSTUS
7031	3019	11959	0	3539	5997	1	426	AUGUSTUS
7032	3019	11960	0	6109	6892	1	219	AUGUSTUS
7033	3020	11961	0	1	5415	1	1557	AUGUSTUS
7034	3021	11962	1	686	9340	1	1481	AUGUSTUS
7035	3022	11963	1	2	3574	1	748	AUGUSTUS
7036	3022	11964	0	5356	7807	1	215	AUGUSTUS
7037	3023	11965	1	406	8313	1	1218	AUGUSTUS
7038	3024	11966	0	838	4807	1	1067	AUGUSTUS
7039	3024	11967	0	5194	8287	1	731	AUGUSTUS
7040	3025	11968	0	1	2737	1	743	AUGUSTUS
7041	3025	11969	0	2817	4687	1	138	AUGUSTUS
7042	3025	11970	0	5413	6957	1	200	AUGUSTUS
7043	3025	11971	1	7526	8984	1	262	AUGUSTUS
7044	3025	11972	0	9022	10517	1	109	AUGUSTUS
7045	3026	11973	1	6236	10681	1	1086	AUGUSTUS
7046	3027	11974	0	1	1367	1	388	AUGUSTUS
7047	3028	11975	1	1	7000	1	1040	AUGUSTUS
7048	3029	11976	1	1	6706	1	1077	AUGUSTUS
7049	3030	11977	0	1256	2937	1	377	AUGUSTUS
7050	3030	11978	0	3017	6059	1	672	AUGUSTUS
7051	3031	11979	0	994	3567	1	491	AUGUSTUS
7052	3032	11980	0	1	4207	1	1057	AUGUSTUS
7053	3033	11981	0	1	1687	1	509	AUGUSTUS
7054	3033	11982	0	1757	5017	1	884	AUGUSTUS
7055	3033	11983	0	6009	7977	1	454	AUGUSTUS
7056	3034	11984	1	4106	10143	1	1304	AUGUSTUS
7057	3035	11985	0	1	7467	1	169	AUGUSTUS
7058	3035	11986	0	11109	13207	1	154	AUGUSTUS
7059	3037	11987	0	1	7217	1	1167	AUGUSTUS
7060	3037	11988	1	8646	12195	1	410	AUGUSTUS
7061	3037	11989	0	13643	19027	1	547	AUGUSTUS
7062	3037	11990	0	20437	24487	1	331	AUGUSTUS
7063	3037	11991	0	25524	33367	1	1851	AUGUSTUS
7064	3039	11992	1	1	16558	1	2228	AUGUSTUS
7065	3040	11993	0	1892	3207	1	359	AUGUSTUS
7066	3040	11994	1	5046	8523	1	989	AUGUSTUS
7067	3041	11995	1	2	553	1	121	AUGUSTUS
7068	3042	11996	1	1	4922	1	1212	AUGUSTUS
7069	3043	11997	0	230	2860	1	339	AUGUSTUS
7070	3044	11998	1	1104	2244	1	291	AUGUSTUS
7071	3044	11999	1	2346	4558	1	596	AUGUSTUS
7072	3045	12000	0	1	3510	1	328	AUGUSTUS
7073	3046	12001	0	2094	3057	1	165	AUGUSTUS
7074	3046	12002	0	5010	6077	1	171	AUGUSTUS
7075	3046	12003	0	6587	8717	1	357	AUGUSTUS
7076	3046	12004	0	11193	12471	1	354	AUGUSTUS
7077	3047	12005	1	676	12310	1	1904	AUGUSTUS
7078	3048	12006	1	1156	11802	1	1009	AUGUSTUS
7079	3049	12007	1	1	4024	1	856	AUGUSTUS
7080	3050	12008	1	1	3769	1	892	AUGUSTUS
7081	3050	12009	0	6375	7797	1	236	AUGUSTUS
7082	3050	12010	1	8016	8972	1	154	AUGUSTUS
7083	3050	12011	1	9156	12484	1	381	AUGUSTUS
7084	3051	12012	0	5503	7827	1	661	AUGUSTUS
7085	3051	12013	0	7924	9617	1	435	AUGUSTUS
7086	3052	12014	0	1	1457	1	200	AUGUSTUS
7087	3052	12015	0	1642	2687	1	262	AUGUSTUS
7088	3053	12016	1	676	11769	1	1197	AUGUSTUS
7089	3053	12017	1	11836	15701	1	640	AUGUSTUS
7090	3054	12018	1	1	6645	1	1494	AUGUSTUS
7091	3055	12019	0	966	2651	1	523	AUGUSTUS
7092	3056	12020	0	1	7327	1	1754	AUGUSTUS
7093	3057	12021	0	5076	13917	1	1344	AUGUSTUS
7094	3057	12022	1	14576	21346	1	1134	AUGUSTUS
7095	3057	12023	0	23949	24837	1	120	AUGUSTUS
7096	3057	12024	1	25086	32798	1	1129	AUGUSTUS
7097	3057	12025	1	32996	33809	1	166	AUGUSTUS
7098	3058	12026	0	1	1157	1	179	AUGUSTUS
7099	3059	12027	1	1	7771	1	829	AUGUSTUS
7100	3059	12028	1	7966	13201	1	1008	AUGUSTUS
7101	3059	12029	0	15546	17357	1	142	AUGUSTUS
7102	3059	12030	0	17593	22457	1	1184	AUGUSTUS
7103	3059	12031	0	23355	30787	1	1604	AUGUSTUS
7104	3059	12032	0	30932	34187	1	896	AUGUSTUS
7105	3059	12033	0	35177	37625	1	751	AUGUSTUS
7106	3060	12034	0	1	6957	1	1577	AUGUSTUS
7107	3060	12035	0	7286	10057	1	739	AUGUSTUS
7108	3060	12036	1	13556	15607	1	504	AUGUSTUS
7109	3061	12037	0	4142	8807	1	1135	AUGUSTUS
7110	3062	12038	0	3956	8887	1	879	AUGUSTUS
7111	3062	12039	0	10910	11727	1	102	AUGUSTUS
7112	3062	12040	0	14877	19097	1	1293	AUGUSTUS
7113	3063	12041	1	1	1979	1	396	AUGUSTUS
7114	3063	12042	0	3857	8957	1	766	AUGUSTUS
7115	3064	12043	1	2	6659	1	745	AUGUSTUS
7116	3065	12044	0	2071	15127	1	344	AUGUSTUS
7117	3065	12045	0	15562	17127	1	321	AUGUSTUS
7118	3065	12046	1	19066	19789	1	145	AUGUSTUS
7119	3066	12047	1	1	7148	1	1007	AUGUSTUS
7120	3067	12048	1	1861	7285	1	688	AUGUSTUS
7121	3067	12049	0	7428	8967	1	151	AUGUSTUS
7122	3067	12050	1	9276	11752	1	522	AUGUSTUS
7123	3067	12051	1	12036	12765	1	173	AUGUSTUS
7124	3068	12052	0	1	2287	1	526	AUGUSTUS
7125	3068	12053	1	3166	3969	1	228	AUGUSTUS
7126	3068	12054	1	4036	10533	1	1189	AUGUSTUS
7127	3068	12055	1	10586	14035	1	735	AUGUSTUS
7128	3069	12056	0	1	1397	1	120	AUGUSTUS
7129	3069	12057	0	7263	11045	1	486	AUGUSTUS
7130	3070	12058	1	2216	10063	1	332	AUGUSTUS
7131	3071	12059	0	1	3197	1	691	AUGUSTUS
7132	3071	12060	0	3505	5485	1	208	AUGUSTUS
7133	3072	12061	0	919	5637	1	983	AUGUSTUS
7134	3072	12062	0	5958	14057	1	1500	AUGUSTUS
7135	3073	12063	0	1	1287	1	211	AUGUSTUS
7136	3073	12064	0	2002	9797	1	1240	AUGUSTUS
7137	3074	12065	1	184	1511	1	369	AUGUSTUS
7138	3074	12066	1	1786	5652	1	1124	AUGUSTUS
7139	3075	12067	1	476	2337	1	291	AUGUSTUS
7140	3075	12068	0	10890	17487	1	1242	AUGUSTUS
7141	3076	12069	0	5732	9647	1	1027	AUGUSTUS
7142	3078	12070	0	979	3217	1	175	AUGUSTUS
7143	3079	12071	1	2	1991	1	423	AUGUSTUS
7144	3080	12072	1	256	7341	1	673	AUGUSTUS
7145	3080	12073	1	8386	12018	1	1041	AUGUSTUS
7146	3082	12074	1	2	6727	1	1870	AUGUSTUS
7147	3083	12075	1	1376	10761	1	406	AUGUSTUS
7148	3083	12076	0	10841	13197	1	255	AUGUSTUS
7149	3083	12077	0	14139	16927	1	189	AUGUSTUS
7150	3084	12078	0	1324	3657	1	157	AUGUSTUS
7151	3085	12079	1	37	1972	1	519	AUGUSTUS
7152	3085	12080	1	3296	7093	1	980	AUGUSTUS
7153	3086	12081	0	1	8999	1	2200	AUGUSTUS
7154	3087	12082	1	2	2646	1	291	AUGUSTUS
7155	3088	12083	0	1	13867	1	2635	AUGUSTUS
7156	3088	12084	0	14127	15797	1	445	AUGUSTUS
7157	3088	12085	1	17106	19240	1	673	AUGUSTUS
7158	3089	12086	0	1	2167	1	576	AUGUSTUS
7159	3089	12087	1	5146	10700	1	1335	AUGUSTUS
7160	3089	12088	1	10876	12541	1	277	AUGUSTUS
7161	3090	12089	1	376	7146	1	915	AUGUSTUS
7162	3090	12090	0	7218	15417	1	1926	AUGUSTUS
7163	3091	12091	1	1066	4084	1	705	AUGUSTUS
7164	3092	12092	1	1175	6220	1	574	AUGUSTUS
7165	3092	12093	0	7311	8727	1	295	AUGUSTUS
7166	3092	12094	1	9616	13220	1	320	AUGUSTUS
7167	3093	12095	0	953	2797	1	128	AUGUSTUS
7168	3094	12096	0	184	13987	1	2110	AUGUSTUS
7169	3094	12097	1	14096	23625	1	786	AUGUSTUS
7170	3094	12098	0	25747	26707	1	250	AUGUSTUS
7171	3094	12099	0	26784	28787	1	315	AUGUSTUS
7172	3094	12100	0	29786	30627	1	143	AUGUSTUS
7173	3094	12101	0	32264	33717	1	153	AUGUSTUS
7174	3094	12102	0	34444	37847	1	682	AUGUSTUS
7175	3095	12103	1	1	4046	1	325	AUGUSTUS
7176	3095	12104	1	4796	14439	1	1830	AUGUSTUS
7177	3096	12105	1	2	2118	1	577	AUGUSTUS
7178	3097	12106	0	1	6337	1	359	AUGUSTUS
7179	3098	12107	0	1	4707	1	1470	AUGUSTUS
7180	3099	12108	1	236	1014	1	205	AUGUSTUS
7181	3099	12109	1	2726	5351	1	816	AUGUSTUS
7182	3099	12110	0	5367	7457	1	210	AUGUSTUS
7183	3100	12111	1	1941	2349	1	135	AUGUSTUS
7184	3101	12112	0	1	1407	1	147	AUGUSTUS
7185	3101	12113	0	2220	7137	1	950	AUGUSTUS
7186	3101	12114	0	7237	12577	1	1171	AUGUSTUS
7187	3101	12115	0	12902	14037	1	131	AUGUSTUS
7188	3101	12116	1	14656	15407	1	145	AUGUSTUS
7189	3102	12117	0	1	8187	1	2458	AUGUSTUS
7190	3102	12118	0	8669	12357	1	1155	AUGUSTUS
7191	3103	12119	1	2	1004	1	186	AUGUSTUS
7192	3103	12120	1	1146	2233	1	145	AUGUSTUS
7193	3103	12121	1	2636	9949	1	1875	AUGUSTUS
7194	3103	12122	1	10366	14413	1	885	AUGUSTUS
7195	3104	12123	0	508	9157	1	1549	AUGUSTUS
7196	3104	12124	1	10896	17601	1	231	AUGUSTUS
7197	3104	12125	0	19272	22877	1	760	AUGUSTUS
7198	3104	12126	0	23678	31007	1	1013	AUGUSTUS
7199	3106	12127	1	381	5041	1	262	AUGUSTUS
7200	3106	12128	1	5206	7132	1	427	AUGUSTUS
7201	3106	12129	1	7246	11141	1	572	AUGUSTUS
7202	3107	12130	0	1	2907	1	439	AUGUSTUS
7203	3108	12131	1	907	7684	1	1268	AUGUSTUS
7204	3109	12132	1	2806	3535	1	128	AUGUSTUS
7205	3109	12133	0	4580	9367	1	973	AUGUSTUS
7206	3110	12134	1	1776	13581	1	1351	AUGUSTUS
7207	3111	12135	1	498	7984	1	1705	AUGUSTUS
7208	3112	12136	1	2956	8272	1	297	AUGUSTUS
7209	3113	12137	1	4596	5981	1	446	AUGUSTUS
7210	3114	12138	0	1	4487	1	1064	AUGUSTUS
7211	3114	12139	1	4596	7223	1	607	AUGUSTUS
7212	3115	12140	1	1	3269	1	593	AUGUSTUS
7213	3116	12141	0	1	717	1	182	AUGUSTUS
7214	3116	12142	1	3336	11274	1	1161	AUGUSTUS
7215	3117	12143	1	1	3735	1	280	AUGUSTUS
7216	3118	12144	1	318	4009	1	693	AUGUSTUS
7217	3118	12145	1	4776	5951	1	238	AUGUSTUS
7218	3119	12146	0	1	1607	1	314	AUGUSTUS
7219	3120	12147	1	1	743	1	115	AUGUSTUS
7220	3120	12148	0	1413	8417	1	1042	AUGUSTUS
7221	3121	12149	1	1605	9101	1	1473	AUGUSTUS
7222	3121	12150	1	10396	12902	1	628	AUGUSTUS
7223	3121	12151	1	12966	14120	1	342	AUGUSTUS
7224	3121	12152	0	14332	18537	1	870	AUGUSTUS
7225	3122	12153	1	33	3432	1	926	AUGUSTUS
7226	3122	12154	1	7806	15518	1	761	AUGUSTUS
7227	3122	12155	1	15826	19080	1	136	AUGUSTUS
7228	3123	12156	1	336	3169	1	843	AUGUSTUS
7229	3123	12157	1	3256	7261	1	534	AUGUSTUS
7230	3123	12158	0	9054	11487	1	714	AUGUSTUS
7231	3124	12159	0	1	3164	1	943	AUGUSTUS
7232	3126	12160	0	1	1307	1	123	AUGUSTUS
7233	3127	12161	1	1	6342	1	322	AUGUSTUS
7234	3128	12162	1	298	3189	1	594	AUGUSTUS
7235	3128	12163	1	6946	12405	1	311	AUGUSTUS
7236	3129	12164	1	2	3594	1	1171	AUGUSTUS
7237	3130	12165	0	2042	4037	1	462	AUGUSTUS
